symbol,date,close,entryprice,type,eo,state,decision_number
SB,2019-09-09,11.62,,exitStopS2,exitS2,,1.9
SB,2019-09-13,11.56,,Short2,enterS2,Short2,1.5
SB,2019-09-16,11.88,,exitStopS2,exitS2,,1.9
SB,2019-09-23,11.83,,Short2,enterS2,Short2,1.5
SB,2019-09-24,12.03,,exitStopS2,exitS2,,1.9
SB,2019-10-10,12.03,,Short2,enterS2,Short2,1.5
SB,2019-10-14,12.14,,exitStopS2,exitS2,,1.9
SB,2019-10-18,11.94,,Short2,enterS2,Short2,1.5
SB,2019-10-25,11.97,,exitStopS2,exitS2,,1.9
SB,2019-12-13,13.12,,Short3,enterS3,Short3,2.3
SB,2019-12-19,13.17,,exitStopS3,exitS3,,2.7
SB,2020-02-04,14.33,,Short3,enterS3,Short3,2.3
SB,2020-02-05,14.35,,exitStopS3,exitS3,,2.7
SB,2020-02-13,15.12,,Short3,enterS3,Short3,2.3
SB,2020-02-19,15.42,,exitStopS3,exitS3,,2.7
SB,2020-02-24,15.07,,Short3,enterS3,Short3,2.3
SB,2020-02-25,15.08,,exitStopS3,exitS3,,2.7
SB,2020-03-09,12.95,,Short2,enterS2,Short2,1.5
SB,2020-03-12,11.96,,exitStopS2,exitS2,,1.9
SB,2020-03-20,11.25,,Short2,enterS2,Short2,1.5
SB,2020-03-24,11.61,,exitStopS2,exitS2,,1.9
SB,2020-04-02,10.63,,Short2,enterS2,Short2,1.5
SB,2020-04-27,9.6,,exitStopS2,exitS2,,1.9
SB,2020-04-28,9.74,,Short2,enterS2,Short2,1.5
SB,2020-04-29,10.14,,exitStopS2,exitS2,,1.9
SB,2020-04-30,10.59,,Short2,enterS2,Short2,1.5
SB,2020-05-01,11.19,,exitStopS2,exitS2,,1.9
SB,2020-05-07,10.55,,Short2,enterS2,Short2,1.5
SB,2020-05-18,11.02,,exitStopS2,exitS2,,1.9
SB,2020-05-28,11.02,,Short2,enterS2,Short2,1.5
SB,2020-05-29,11.13,,exitStopS2,exitS2,,1.9
SB,2020-07-06,12.08,,Short3,enterS3,Short3,2.3
SB,2020-07-07,12.33,,exitStopS3,exitS3,,2.7
SB,2020-08-05,12.69,,Short3,enterS3,Short3,2.3
SB,2020-08-06,13.09,,exitStopS3,exitS3,,2.7
SB,2020-09-08,12.19,,Short2,enterS2,Short2,1.5
SB,2020-09-15,12.19,,Long3,enterL3,Long3,2.2
SB,2020-09-16,12.4,,exitStopS2,exitS2,,1.9
SB,2020-09-17,12.71,,exitL3,exitL3,,2.4
SB,2020-09-28,12.53,,Short3,enterS3,Short3,2.3
SB,2020-09-29,12.9,,exitStopS3,exitS3,,2.7
SB,2020-10-12,13.32,,Short3,enterS3,Short3,2.3
SB,2020-10-13,13.49,,exitStopS3,exitS3,,2.7
SB,2020-10-29,13.88,,Short3,enterS3,Short3,2.3
SB,2020-10-30,13.84,,exitStopS3,exitS3,,2.7
SB,2020-11-03,14.2,,Short3,enterS3,Short3,2.3
SB,2020-11-16,14.95,,exitStopS3,exitS3,,2.7
SB,2020-12-07,13.93,,Short2,enterS2,Short2,1.5
SB,2020-12-09,14.45,,exitStopS2,exitS2,,1.9
SB,2020-12-15,13.69,,Short2,enterS2,Short2,1.5
SB,2020-12-16,13.97,,exitStopS2,exitS2,,1.9
SB,2021-01-07,15.08,,Short3,enterS3,Short3,2.3
SB,2021-01-08,15.08,,exitStopS3,exitS3,,2.7
SB,2021-01-19,15.58,,Short3,enterS3,Short3,2.3
SB,2021-01-20,15.75,,exitStopS3,exitS3,,2.7
SB,2021-02-23,17.36,,Short3,enterS3,Short3,2.3
SB,2021-02-24,17.52,,exitStopS3,exitS3,,2.7
SB,2021-03-24,15.98,,Short2,enterS2,Short2,1.5
SB,2021-03-24,15.98,,Long3,enterL3,Long3,2.2
SB,2021-03-25,15.44,,exitL3,exitL3,,2.1
SB,2021-04-06,15.51,,exitStopS2,exitS2,,1.9
SB,2021-04-06,15.51,,Long3,enterL3,Long3,2.2
SB,2021-04-14,16.22,,exitL3,exitL3,,2.4
SB,2021-04-19,16.55,,Short3,enterS3,Short3,2.3
SB,2021-04-20,17.06,,exitStopS3,exitS3,,2.7
SB,2021-05-13,17.45,,Short3,enterS3,Short3,2.3
SB,2021-05-18,17.55,,exitStopS3,exitS3,,2.7
SB,2021-06-07,17.72,,Short3,enterS3,Short3,2.3
SB,2021-06-08,18.05,,exitStopS3,exitS3,,2.7
SB,2021-07-06,18.14,,Short3,enterS3,Short3,2.3
SB,2021-07-12,17.26,,exitS3,exitS3,,2.6
SB,2021-07-29,18.57,,Short3,enterS3,Short3,2.3
SB,2021-08-10,19.86,,exitStopS3,exitS3,,2.7
SB,2021-09-01,19.94,,Short3,enterS3,Short3,2.3
SB,2021-09-02,20.17,,exitStopS3,exitS3,,2.7
SB,2021-10-22,18.63,,Short2,enterS2,Short2,1.5
SB,2021-10-25,18.94,,exitStopS2,exitS2,,1.9
SB,2021-10-25,18.94,,Long3,enterL3,Long3,2.2
SB,2021-11-01,18.92,,Short2,enterS2,Short2,1.5
SB,2021-11-01,18.92,,exitL3,exitL3,,2.1
SB,2021-11-04,19.18,,exitStopS2,exitS2,,1.9
SB,2021-11-18,19.73,,Short3,enterS3,Short3,2.3
SB,2021-11-29,18.74,,exitS3,exitS3,,2.6
SB,2021-12-03,18.3,,Short2,enterS2,Short2,1.5
SB,2021-12-06,18.71,,exitStopS2,exitS2,,1.9
SB,2021-12-21,18.29,,Short2,enterS2,Short2,1.5
SB,2021-12-22,18.81,,exitStopS2,exitS2,,1.9
SB,2021-12-23,18.79,,Short2,enterS2,Short2,1.5
SB,2022-01-06,17.74,,exitStopS2,exitS2,,1.9
SB,2022-01-11,17.66,,Short2,enterS2,Short2,1.5
SB,2022-01-12,17.89,,exitStopS2,exitS2,,1.9
SB,2022-01-27,17.96,,Short2,enterS2,Short2,1.5
SF1,2017-02-14,1.1055,,Short2,enterS2,Short2,1.5
SF1,2017-02-16,1.1141,,exitStopS2,exitS2,,1.9
SF1,2017-02-23,1.1044,,Short2,enterS2,Short2,1.5
SF1,2017-03-15,1.1103,,exitStopS2,exitS2,,1.9
SF1,2017-04-03,1.1074,,Short2,enterS2,Short2,1.5
SF1,2017-04-18,1.112,,exitStopS2,exitS2,,1.9
SF1,2017-05-11,1.0987,,Short2,enterS2,Short2,1.5
SF1,2017-05-12,1.106,,exitStopS2,exitS2,,1.9
SF1,2017-07-31,1.1382,,Short2,enterS2,Short2,1.5
SF1,2017-08-10,1.1414,,exitStopS2,exitS2,,1.9
SF1,2017-08-23,1.1379,,Short2,enterS2,Short2,1.5
SF1,2017-08-25,1.1463,,exitStopS2,exitS2,,1.9
SF1,2017-09-14,1.1382,,Short2,enterS2,Short2,1.5
SF1,2017-09-15,1.1427,,exitStopS2,exitS2,,1.9
SF1,2017-09-22,1.1316,,Short2,enterS2,Short2,1.5
SF1,2017-09-25,1.1346,,exitStopS2,exitS2,,1.9
SF1,2017-09-28,1.1303,,Short2,enterS2,Short2,1.5
SF1,2017-09-29,1.1328,,exitStopS2,exitS2,,1.9
SF1,2017-10-03,1.1263,,Short2,enterS2,Short2,1.5
SF1,2017-11-06,1.0992,,exitStopS2,exitS2,,1.9
SF1,2017-11-09,1.103,,Short2,enterS2,Short2,1.5
SF1,2017-11-14,1.1069,,exitStopS2,exitS2,,1.9
SF1,2017-11-21,1.1047,,Short2,enterS2,Short2,1.5
SF1,2017-11-22,1.1145,,exitStopS2,exitS2,,1.9
SF1,2017-11-30,1.1118,,Short2,enterS2,Short2,1.5
SF1,2017-12-01,1.1185,,exitStopS2,exitS2,,1.9
SF1,2017-12-08,1.1025,,Short2,enterS2,Short2,1.5
SF1,2017-12-11,1.103,,exitStopS2,exitS2,,1.9
SF1,2017-12-12,1.1031,,Short2,enterS2,Short2,1.5
SF1,2017-12-13,1.1093,,exitStopS2,exitS2,,1.9
SF1,2017-12-27,1.1075,,Short2,enterS2,Short2,1.5
SF1,2017-12-28,1.1133,,exitStopS2,exitS2,,1.9
SF1,2018-03-12,1.1418,,Short2,enterS2,Short2,1.5
SF1,2018-03-13,1.1456,,exitStopS2,exitS2,,1.9
SF1,2018-03-19,1.1369,,Short2,enterS2,Short2,1.5
SF1,2018-03-22,1.1383,,exitStopS2,exitS2,,1.9
SF1,2018-03-29,1.1299,,Short2,enterS2,Short2,1.5
SF1,2018-08-31,1.1032,,exitStopS2,exitS2,,1.9
SF1,2018-10-02,1.0852,,Short2,enterS2,Short2,1.5
SF1,2018-11-14,1.0592,,exitStopS2,exitS2,,1.9
SF1,2018-11-16,1.0642,,Short2,enterS2,Short2,1.5
SF1,2018-11-19,1.0701,,exitStopS2,exitS2,,1.9
SF1,2018-11-28,1.0701,,Short2,enterS2,Short2,1.5
SF1,2018-12-10,1.072,,exitStopS2,exitS2,,1.9
SF1,2018-12-17,1.0693,,Short2,enterS2,Short2,1.5
SF1,2018-12-20,1.0743,,exitStopS2,exitS2,,1.9
SF1,2019-01-23,1.0637,,Short2,enterS2,Short2,1.5
SF1,2019-01-25,1.0647,,exitStopS2,exitS2,,1.9
SF1,2019-01-30,1.0634,,Short2,enterS2,Short2,1.5
SF1,2019-05-13,1.0419,,exitStopS2,exitS2,,1.9
SF1,2019-05-20,1.039,,Short2,enterS2,Short2,1.5
SF1,2019-05-23,1.0438,,exitStopS2,exitS2,,1.9
SF1,2019-07-09,1.0501,,Short2,enterS2,Short2,1.5
SF1,2019-07-10,1.0543,,exitStopS2,exitS2,,1.9
SF1,2019-07-29,1.0506,,Short2,enterS2,Short2,1.5
SF1,2019-07-30,1.0516,,exitStopS2,exitS2,,1.9
SF1,2019-08-01,1.051,,Short2,enterS2,Short2,1.5
SF1,2019-08-02,1.0596,,exitStopS2,exitS2,,1.9
SF1,2019-09-03,1.0519,,Short2,enterS2,Short2,1.5
SF1,2019-09-04,1.0577,,exitStopS2,exitS2,,1.9
SF1,2019-09-12,1.0475,,Short2,enterS2,Short2,1.5
SF1,2019-09-24,1.0522,,exitStopS2,exitS2,,1.9
SF1,2019-09-27,1.0461,,Short2,enterS2,Short2,1.5
SF1,2019-10-18,1.051,,exitStopS2,exitS2,,1.9
SF1,2019-10-29,1.04,,Short2,enterS2,Short2,1.5
SF1,2019-10-30,1.0445,,exitStopS2,exitS2,,1.9
SF1,2019-11-11,1.0398,,Short2,enterS2,Short2,1.5
SF1,2019-11-13,1.0428,,exitStopS2,exitS2,,1.9
SF1,2019-11-25,1.0352,,Short2,enterS2,Short2,1.5
SF1,2019-12-02,1.0403,,exitStopS2,exitS2,,1.9
SF1,2020-02-11,1.0501,,Short2,enterS2,Short2,1.5
SF1,2020-02-27,1.0578,,exitStopS2,exitS2,,1.9
SF1,2020-03-10,1.0876,,Short3,enterS3,Short3,2.3
SF1,2020-03-11,1.089,,exitStopS3,exitS3,,2.7
SF1,2020-03-20,1.0374,,Short2,enterS2,Short2,1.5
SF1,2020-03-26,1.0596,,exitStopS2,exitS2,,1.9
SF1,2020-04-07,1.0518,,Short2,enterS2,Short2,1.5
SF1,2020-04-09,1.0552,,exitStopS2,exitS2,,1.9
SF1,2020-04-17,1.0544,,Short2,enterS2,Short2,1.5
SF1,2020-05-01,1.0589,,exitStopS2,exitS2,,1.9
SF1,2020-05-07,1.0461,,Short2,enterS2,Short2,1.5
SF1,2020-05-08,1.0487,,exitStopS2,exitS2,,1.9
SF1,2020-05-12,1.05,,Short2,enterS2,Short2,1.5
SF1,2020-05-20,1.0546,,exitStopS2,exitS2,,1.9
SF1,2020-09-28,1.0989,,Short2,enterS2,Short2,1.5
SF1,2020-09-29,1.1049,,exitStopS2,exitS2,,1.9
SF1,2020-11-12,1.1087,,Short2,enterS2,Short2,1.5
SF1,2020-11-13,1.1114,,exitStopS2,exitS2,,1.9
SF1,2021-02-05,1.1256,,Short2,enterS2,Short2,1.5
SF1,2021-02-09,1.1336,,exitStopS2,exitS2,,1.9
SF1,2021-02-18,1.1288,,Short2,enterS2,Short2,1.5
SF1,2021-04-19,1.1014,,exitStopS2,exitS2,,1.9
SF1,2021-06-21,1.0971,,Short2,enterS2,Short2,1.5
SF1,2021-06-25,1.0985,,exitStopS2,exitS2,,1.9
SF1,2021-07-02,1.0937,,Short2,enterS2,Short2,1.5
SF1,2021-07-08,1.1003,,exitStopS2,exitS2,,1.9
SF1,2021-07-19,1.0962,,Short2,enterS2,Short2,1.5
SF1,2021-07-26,1.0989,,exitStopS2,exitS2,,1.9
SF1,2021-08-11,1.0914,,Short2,enterS2,Short2,1.5
SF1,2021-08-13,1.0991,,exitStopS2,exitS2,,1.9
SF1,2021-08-20,1.0967,,Short2,enterS2,Short2,1.5
SF1,2021-08-23,1.1021,,exitStopS2,exitS2,,1.9
SF1,2021-08-31,1.0985,,Short2,enterS2,Short2,1.5
SF1,2021-11-01,1.1047,,exitStopS2,exitS2,,1.9
SF1,2021-11-12,1.09,,Short2,enterS2,Short2,1.5
SF1,2021-11-30,1.0927,,exitStopS2,exitS2,,1.9
SF1,2021-12-07,1.085,,Short2,enterS2,Short2,1.5
SF1,2021-12-08,1.09,,exitStopS2,exitS2,,1.9
SF1,2021-12-20,1.088,,Short2,enterS2,Short2,1.5
SF1,2021-12-23,1.0913,,exitStopS2,exitS2,,1.9
SF1,2022-01-11,1.0847,,Short2,enterS2,Short2,1.5
SF1,2022-01-12,1.0958,,exitStopS2,exitS2,,1.9
SF1,2022-01-28,1.0756,,Short2,enterS2,Short2,1.5
SF1,2022-01-31,1.08,,exitStopS2,exitS2,,1.9
SF1,2022-02-01,1.087,,Short2,enterS2,Short2,1.5
SF1,2022-02-02,1.0893,,exitStopS2,exitS2,,1.9
SF1,2022-02-09,1.083,,Short2,enterS2,Short2,1.5
SF1,2022-02-17,1.0872,,exitStopS2,exitS2,,1.9
SF,2017-02-22,1.1071,,Short2,enterS2,Short2,1.5
SF,2017-02-23,1.1092,,exitStopS2,exitS2,,1.9
SF,2017-02-28,1.1115,,Short2,enterS2,Short2,1.5
SF,2017-03-16,1.1185,,exitStopS2,exitS2,,1.9
SF,2017-03-31,1.1133,,Short2,enterS2,Short2,1.5
SF,2017-04-18,1.1167,,exitStopS2,exitS2,,1.9
SF,2017-05-11,1.1041,,Short2,enterS2,Short2,1.5
SF,2017-05-12,1.1093,,exitStopS2,exitS2,,1.9
SF,2017-07-31,1.143,,Short2,enterS2,Short2,1.5
SF,2017-08-11,1.1483,,exitStopS2,exitS2,,1.9
SF,2017-08-16,1.1423,,Short2,enterS2,Short2,1.5
SF,2017-08-17,1.147,,exitStopS2,exitS2,,1.9
SF,2017-09-14,1.1433,,Short2,enterS2,Short2,1.5
SF,2017-09-15,1.1483,,exitStopS2,exitS2,,1.9
SF,2017-09-22,1.136,,Short2,enterS2,Short2,1.5
SF,2017-09-25,1.1397,,exitStopS2,exitS2,,1.9
SF,2017-09-29,1.1374,,Short2,enterS2,Short2,1.5
SF,2017-11-09,1.1087,,exitStopS2,exitS2,,1.9
SF,2017-11-21,1.1093,,Short2,enterS2,Short2,1.5
SF,2017-11-22,1.1198,,exitStopS2,exitS2,,1.9
SF,2017-11-30,1.1167,,Short2,enterS2,Short2,1.5
SF,2017-12-01,1.1253,,exitStopS2,exitS2,,1.9
SF,2017-12-08,1.1074,,Short2,enterS2,Short2,1.5
SF,2017-12-11,1.1087,,exitStopS2,exitS2,,1.9
SF,2017-12-13,1.1155,,Short2,enterS2,Short2,1.5
SF,2017-12-28,1.1188,,exitStopS2,exitS2,,1.9
SF,2018-03-09,1.1432,,Short2,enterS2,Short2,1.5
SF,2018-03-12,1.148,,exitStopS2,exitS2,,1.9
SF,2018-03-19,1.143,,Short2,enterS2,Short2,1.5
SF,2018-03-23,1.1456,,exitStopS2,exitS2,,1.9
SF,2018-03-29,1.1329,,Short2,enterS2,Short2,1.5
SF,2018-08-29,1.1047,,exitStopS2,exitS2,,1.9
SF,2018-10-05,1.0814,,Short2,enterS2,Short2,1.5
SF,2018-10-11,1.0832,,exitStopS2,exitS2,,1.9
SF,2018-10-22,1.0754,,Short2,enterS2,Short2,1.5
SF,2018-12-07,1.078,,exitStopS2,exitS2,,1.9
SF,2018-12-17,1.0741,,Short2,enterS2,Short2,1.5
SF,2018-12-20,1.0794,,exitStopS2,exitS2,,1.9
SF,2019-01-23,1.0678,,Short2,enterS2,Short2,1.5
SF,2019-01-25,1.0692,,exitStopS2,exitS2,,1.9
SF,2019-01-30,1.0674,,Short2,enterS2,Short2,1.5
SF,2019-05-13,1.0456,,exitStopS2,exitS2,,1.9
SF,2019-05-20,1.0432,,Short2,enterS2,Short2,1.5
SF,2019-05-23,1.0484,,exitStopS2,exitS2,,1.9
SF,2019-07-09,1.0536,,Short2,enterS2,Short2,1.5
SF,2019-07-10,1.0576,,exitStopS2,exitS2,,1.9
SF,2019-07-29,1.0538,,Short2,enterS2,Short2,1.5
SF,2019-07-30,1.0548,,exitStopS2,exitS2,,1.9
SF,2019-08-01,1.055,,Short2,enterS2,Short2,1.5
SF,2019-08-02,1.0626,,exitStopS2,exitS2,,1.9
SF,2019-09-03,1.0546,,Short2,enterS2,Short2,1.5
SF,2019-09-04,1.062,,exitStopS2,exitS2,,1.9
SF,2019-09-10,1.0502,,Short2,enterS2,Short2,1.5
SF,2019-09-24,1.0549,,exitStopS2,exitS2,,1.9
SF,2019-09-27,1.0492,,Short2,enterS2,Short2,1.5
SF,2019-10-18,1.0526,,exitStopS2,exitS2,,1.9
SF,2019-10-29,1.043,,Short2,enterS2,Short2,1.5
SF,2019-10-30,1.0462,,exitStopS2,exitS2,,1.9
SF,2019-11-06,1.0437,,Short2,enterS2,Short2,1.5
SF,2019-11-13,1.0463,,exitStopS2,exitS2,,1.9
SF,2019-11-25,1.0375,,Short2,enterS2,Short2,1.5
SF,2019-12-02,1.0427,,exitStopS2,exitS2,,1.9
SF,2020-02-10,1.0522,,Short2,enterS2,Short2,1.5
SF,2020-02-11,1.0538,,exitStopS2,exitS2,,1.9
SF,2020-02-21,1.0504,,Short2,enterS2,Short2,1.5
SF,2020-02-25,1.0523,,exitStopS2,exitS2,,1.9
SF,2020-03-23,1.04,,Short2,enterS2,Short2,1.5
SF,2020-03-25,1.0462,,exitStopS2,exitS2,,1.9
SF,2020-04-07,1.0541,,Short2,enterS2,Short2,1.5
SF,2020-04-09,1.0565,,exitStopS2,exitS2,,1.9
SF,2020-04-17,1.0547,,Short2,enterS2,Short2,1.5
SF,2020-05-01,1.0603,,exitStopS2,exitS2,,1.9
SF,2020-05-07,1.0477,,Short2,enterS2,Short2,1.5
SF,2020-05-08,1.0504,,exitStopS2,exitS2,,1.9
SF,2020-05-12,1.0523,,Short2,enterS2,Short2,1.5
SF,2020-05-20,1.0567,,exitStopS2,exitS2,,1.9
SF,2020-09-28,1.0994,,Short2,enterS2,Short2,1.5
SF,2020-09-29,1.1055,,exitStopS2,exitS2,,1.9
SF,2020-11-12,1.1097,,Short2,enterS2,Short2,1.5
SF,2020-11-16,1.1119,,exitStopS2,exitS2,,1.9
SF,2021-02-05,1.1247,,Short2,enterS2,Short2,1.5
SF,2021-02-08,1.1259,,exitStopS2,exitS2,,1.9
SF,2021-02-18,1.1283,,Short2,enterS2,Short2,1.5
SF,2021-02-22,1.1294,,exitStopS2,exitS2,,1.9
SF,2021-02-25,1.1177,,Short2,enterS2,Short2,1.5
SF,2021-03-09,1.0896,,exitStopS2,exitS2,,1.9
SF,2021-03-11,1.094,,Short2,enterS2,Short2,1.5
SF,2021-03-17,1.0952,,exitStopS2,exitS2,,1.9
SF,2021-03-22,1.0936,,Short2,enterS2,Short2,1.5
SF,2021-04-13,1.0963,,exitStopS2,exitS2,,1.9
SF,2021-06-21,1.0976,,Short2,enterS2,Short2,1.5
SF,2021-07-08,1.1002,,exitStopS2,exitS2,,1.9
SF,2021-07-19,1.0968,,Short2,enterS2,Short2,1.5
SF,2021-07-26,1.0994,,exitStopS2,exitS2,,1.9
SF,2021-08-11,1.092,,Short2,enterS2,Short2,1.5
SF,2021-08-13,1.0998,,exitStopS2,exitS2,,1.9
SF,2021-08-20,1.0967,,Short2,enterS2,Short2,1.5
SF,2021-08-23,1.1029,,exitStopS2,exitS2,,1.9
SF,2021-08-31,1.0998,,Short2,enterS2,Short2,1.5
SF,2021-11-01,1.1052,,exitStopS2,exitS2,,1.9
SF,2021-11-12,1.0909,,Short2,enterS2,Short2,1.5
SF,2021-11-30,1.0929,,exitStopS2,exitS2,,1.9
SF,2021-12-07,1.0854,,Short2,enterS2,Short2,1.5
SF,2021-12-08,1.0912,,exitStopS2,exitS2,,1.9
SF,2021-12-20,1.0867,,Short2,enterS2,Short2,1.5
SF,2021-12-23,1.0922,,exitStopS2,exitS2,,1.9
SF,2022-01-11,1.0844,,Short2,enterS2,Short2,1.5
SF,2022-01-12,1.0965,,exitStopS2,exitS2,,1.9
SF,2022-01-31,1.0819,,Short2,enterS2,Short2,1.5
SF,2022-02-01,1.0859,,exitStopS2,exitS2,,1.9
SF,2022-02-07,1.084,,Short2,enterS2,Short2,1.5
SF,2022-02-16,1.0865,,exitStopS2,exitS2,,1.9
SI1,2017-03-10,1938.0,,Short2,enterS2,Short2,1.5
SI1,2017-03-15,1968.0,,exitStopS2,exitS2,,1.9
SI1,2017-03-15,1968.0,,Long3,enterL3,Long3,2.2
SI1,2017-03-27,2045.0,,exitL3,exitL3,,2.4
SI1,2017-04-24,2023.5,,Short2,enterS2,Short2,1.5
SI1,2017-05-02,1910.0,,exitStopS2,exitS2,,1.9
SI1,2017-05-05,1859.5,,Short2,enterS2,Short2,1.5
SI1,2017-05-15,1887.5,,exitStopS2,exitS2,,1.9
SI1,2017-06-22,1876.5,,Short2,enterS2,Short2,1.5
SI1,2017-06-23,1892.5,,exitStopS2,exitS2,,1.9
SI1,2017-07-10,1782.5,,Short2,enterS2,Short2,1.5
SI1,2017-07-11,1801.5,,exitStopS2,exitS2,,1.9
SI1,2017-07-12,1808.0,,Short2,enterS2,Short2,1.5
SI1,2017-07-17,1827.5,,exitStopS2,exitS2,,1.9
SI1,2017-08-08,1863.0,,Short2,enterS2,Short2,1.5
SI1,2017-08-09,1912.5,,exitStopS2,exitS2,,1.9
SI1,2017-09-25,1932.5,,Short2,enterS2,Short2,1.5
SI1,2017-09-25,1932.5,,Long3,enterL3,Long3,2.2
SI1,2017-09-26,1895.0,,exitL3,exitL3,,2.1
SI1,2017-10-06,1895.5,,Long3,enterL3,Long3,2.2
SI1,2017-10-09,1909.5,,exitL3,exitL3,,2.1
SI1,2017-10-12,1937.5,,exitStopS2,exitS2,,1.9
SI1,2017-10-23,1920.5,,Short2,enterS2,Short2,1.5
SI1,2017-11-01,1924.5,,exitStopS2,exitS2,,1.9
SI1,2017-11-08,1913.5,,Short2,enterS2,Short2,1.5
SI1,2017-11-17,1941.0,,exitStopS2,exitS2,,1.9
SI1,2017-11-21,1904.5,,Short2,enterS2,Short2,1.5
SI1,2017-11-22,1923.5,,exitStopS2,exitS2,,1.9
SI1,2017-12-01,1846.5,,Short2,enterS2,Short2,1.5
SI1,2017-12-15,1810.0,,exitStopS2,exitS2,,1.9
SI1,2018-02-05,1869.0,,Short2,enterS2,Short2,1.5
SI1,2018-03-21,1850.5,,exitStopS2,exitS2,,1.9
SI1,2018-03-29,1827.5,,Short2,enterS2,Short2,1.5
SI1,2018-04-02,1852.5,,exitStopS2,exitS2,,1.9
SI1,2018-04-09,1842.0,,Short2,enterS2,Short2,1.5
SI1,2018-04-10,1850.5,,exitStopS2,exitS2,,1.9
SI1,2018-05-02,1825.0,,Short2,enterS2,Short2,1.5
SI1,2018-05-10,1859.0,,exitStopS2,exitS2,,1.9
SI1,2018-05-16,1823.0,,Short2,enterS2,Short2,1.5
SI1,2018-05-17,1829.0,,exitStopS2,exitS2,,1.9
SI1,2018-05-18,1831.0,,Short2,enterS2,Short2,1.5
SI1,2018-05-21,1837.5,,exitStopS2,exitS2,,1.9
SI1,2018-05-30,1837.0,,Short2,enterS2,Short2,1.5
SI1,2018-06-06,1855.0,,exitStopS2,exitS2,,1.9
SI1,2018-06-21,1815.5,,Short2,enterS2,Short2,1.5
SI1,2018-06-22,1830.0,,exitStopS2,exitS2,,1.9
SI1,2018-06-29,1793.5,,Short2,enterS2,Short2,1.5
SI1,2018-07-20,1733.0,,Long3,enterL3,Long3,2.2
SI1,2018-07-23,1716.0,,exitL3,exitL3,,2.1
SI1,2018-07-25,1740.5,,exitStopS2,exitS2,,1.9
SI1,2018-07-27,1729.0,,Short2,enterS2,Short2,1.5
SI1,2018-08-15,1620.0,,exitStopS2,exitS2,,1.9
SI1,2018-08-16,1641.5,,Short2,enterS2,Short2,1.5
SI1,2018-08-27,1663.0,,exitStopS2,exitS2,,1.9
SI1,2018-08-29,1646.5,,Short2,enterS2,Short2,1.5
SI1,2018-09-25,1615.0,,exitStopS2,exitS2,,1.9
SI1,2018-09-28,1635.0,,Short2,enterS2,Short2,1.5
SI1,2018-12-26,1662.0,,exitStopS2,exitS2,,1.9
SI1,2019-03-05,1656.5,,Short2,enterS2,Short2,1.5
SI1,2019-03-08,1677.5,,exitStopS2,exitS2,,1.9
SI1,2019-03-08,1677.5,,Long3,enterL3,Long3,2.2
SI1,2019-03-15,1670.5,,Short2,enterS2,Short2,1.5
SI1,2019-03-15,1670.5,,exitL3,exitL3,,2.1
SI1,2019-03-20,1689.5,,exitStopS2,exitS2,,1.9
SI1,2019-03-29,1651.5,,Short2,enterS2,Short2,1.5
SI1,2019-04-08,1663.5,,exitStopS2,exitS2,,1.9
SI1,2019-04-12,1634.5,,Short2,enterS2,Short2,1.5
SI1,2019-06-04,1614.5,,exitStopS2,exitS2,,1.9
SI1,2019-06-11,1606.0,,Short2,enterS2,Short2,1.5
SI1,2019-06-13,1623.0,,exitStopS2,exitS2,,1.9
SI1,2019-07-08,1630.5,,Short2,enterS2,Short2,1.5
SI1,2019-07-10,1651.5,,exitStopS2,exitS2,,1.9
SI1,2019-09-25,1908.0,,Short3,enterS3,Short3,2.3
SI1,2019-09-30,1815.0,,exitS3,exitS3,,2.6
SI1,2019-10-01,1840.5,,Short2,enterS2,Short2,1.5
SI1,2019-10-02,1872.0,,exitStopS2,exitS2,,1.9
SI1,2019-11-06,1873.0,,Short2,enterS2,Short2,1.5
SI1,2019-11-19,1823.5,,exitStopS2,exitS2,,1.9
SI1,2019-11-26,1815.5,,Short2,enterS2,Short2,1.5
SI1,2019-11-26,1815.5,,Long3,enterL3,Long3,2.2
SI1,2019-11-27,1802.5,,exitL3,exitL3,,2.1
SI1,2019-12-03,1822.0,,exitStopS2,exitS2,,1.9
SI1,2019-12-05,1799.5,,Short2,enterS2,Short2,1.5
SI1,2019-12-16,1806.5,,exitStopS2,exitS2,,1.9
SI1,2019-12-31,1887.0,,Short3,enterS3,Short3,2.3
SI1,2020-01-02,1904.5,,exitStopS3,exitS3,,2.7
SI1,2020-01-08,1910.0,,Short3,enterS3,Short3,2.3
SI1,2020-01-29,1850.5,,Short2,enterS2,Short2,1.5
SI1,2020-01-29,1850.5,,exitS3,exitS3,,2.6
SI1,2020-01-30,1879.5,,exitStopS2,exitS2,,1.9
SI1,2020-02-13,1859.0,,Short2,enterS2,Short2,1.5
SI1,2020-02-18,1912.5,,exitStopS2,exitS2,,1.9
SI1,2020-03-02,1761.5,,Short2,enterS2,Short2,1.5
SI1,2020-03-03,1810.0,,exitStopS2,exitS2,,1.9
SI1,2020-03-04,1809.5,,Short2,enterS2,Short2,1.5
SI1,2020-03-05,1831.5,,exitStopS2,exitS2,,1.9
SI1,2020-03-19,1303.0,,Short2,enterS2,Short2,1.5
SI1,2020-03-20,1351.5,,exitStopS2,exitS2,,1.9
SI1,2020-03-23,1419.5,,Short2,enterS2,Short2,1.5
